jarametais,-9.6666667,-37.0
jarandragoeira,-3.8,-38.7333333
jaraqui,-2.9536111,-60.4388889
jararaca,2.9333333,-60.5333333
jararaca,-26.2,-50.7
jararaca,-21.95,-47.8833333
jararaita,-2.4166667,-44.6833333
jardim (1),-5.1666667,-39.0
jardim (2),-5.2,-40.4166667
jardim (2),-7.6666667,-39.9666667
jardim (3),-5.35,-40.1333333
jardim alegre,-24.15,-51.7166667
jardim bela vista,-23.4333333,-46.5166667
jardim brisa de atibaia,-23.2277778,-46.5902778
jardim brogota,-23.0933333,-46.5402778
jardim da luz,-17.8666667,-49.1333333
jardim da saude,-23.6,-46.6333333
jardim de angicos,-5.65,-35.9833333
jardim de areias,-4.2333333,-38.8833333
jardim de pirahanas,-6.3666667,-37.3333333
jardim de piranhas,-6.3666667,-37.3333333
jardim do serido,-6.5833333,-36.7666667
jardim europa,-22.7275,-47.3722222
jardim fortaleza,-3.7833333,-38.7
jardim gramacho,-22.7675,-43.2858333
jardim guanabara,-22.7255556,-47.3380556
jardim helena,-22.7330556,-47.3061111
jardim ipiranga,-22.7475,-47.3580556
jardimirim,-7.6,-39.1833333
jardim,-3.4333333,-39.0166667
jardim,-15.9833333,-47.4
jardim,-21.1166667,-41.6666667
jardim,-21.4666667,-56.15
jardim,-3.9222222,-43.4358333
jardim,-17.5166667,-43.3333333
jardim,-7.7333333,-35.85
jardim,-5.2666667,-42.2833333
jardim,-5.55,-35.9666667
jardim,-26.7,-52.1166667
jardim,-20.7,-47.65
jardim,-7.8666667,-38.35
jardim,-11.815,-46.6280556
jardim marambaia,-22.6427778,-43.4052778
jardim maria paula,-22.8772222,-43.0247222
jardim morro azul,-22.5575,-47.4283333
jardim nazare,-22.8588889,-43.0177778
jardim nova europa,-22.5811111,-47.4177778
jardim nova italia,-22.5566667,-47.415
jardim nova suica,-22.5688889,-47.3908333
jardim presidente,-23.2438889,-46.6061111
jardim redantor,-22.7544444,-43.3569444
jardim sao luis,-22.5747222,-47.3816667
jardim sao manuel,-22.5822222,-47.4052778
jardim sao nicolau,-23.125,-46.5488889
jardim sete de abril,-22.9294444,-43.6388889
jardim sun valley,-23.2466667,-46.5633333
jardim terra nova,-22.9416667,-43.0591667
jardim vitoria-regia,-23.1883333,-46.6138889
jardineira,-13.9,-41.2666667
jardineiro,-6.8166667,-38.55
jardinesia,-19.25,-48.6833333
jardin,-11.815,-46.6280556
jardinocolis,-12.1833333,-43.2166667
jardinopolis,-12.1833333,-43.2166667
jardinopolis,-17.6666667,-41.4166667
jardinopolis,-21.0333333,-47.7666667
jari,-4.75,-62.1577778
jari,-29.2833333,-54.2166667
jarina,-4.3913889,-71.2388889
jarinu,-23.1033333,-46.7280556
jarquari,-20.15,-54.4166667
j. artur,-12.4166667,-40.6333333
jarudore,-16.2,-54.3
jaru,-10.4333333,-62.45
jary,-29.2833333,-54.2166667
jataba,-9.5166667,-44.9666667
jatahy,-17.8833333,-51.7166667
jatahy,-8.65,-40.2333333
jatahy parana,-23.2166667,-50.9666667
jatai,-13.3916667,-59.8625
jatai,-18.8833333,-44.1666667
jatai,-23.2166667,-50.9666667
jatai,-23.5,-48.9833333
jatai,-17.8833333,-51.7166667
jataizinho,-23.2166667,-50.9666667
jatal,-23.2166667,-50.9666667
jatauba,-7.9666667,-36.4833333
jatei,-22.3833333,-54.3166667
jati,-7.6833333,-39.0166667
jatimana,-13.7,-39.05
jatina de baixo,-8.7833333,-38.7833333
jatina,-8.7666667,-38.9666667
jatiuca,-7.8833333,-38.2166667
jatoba (1),-5.0,-40.4666667
jatoba (1),-6.45,-43.2833333
jatoba (2),-5.1333333,-39.75
jatoba (2),-7.4833333,-36.7333333
jatoba (3),-6.5666667,-42.8833333
jatoba (4),-6.6333333,-42.3
jatoba,-4.5627778,-59.4080556
jatoba,-11.9,-38.5
jatoba,-2.9816667,-40.9733333
jatoba,-20.05,-55.9666667
jatoba,-3.1330556,-42.1916667
jatoba,-16.7333333,-57.6166667
jatoba,-15.3,-44.1666667
jatoba,-4.8336111,-52.7838889
jatoba,-6.8333333,-37.65
jatoba,-6.4333333,-42.3666667
jatoba,-5.9344444,-36.9711111
jatoba,-21.6333333,-50.2333333
jatoba,-7.55,-37.5833333
jatoba,-5.2,-48.3333333
jatobal,-4.5,-49.5333333
jatobazal,-3.9827778,-42.0055556
jatobazinho,-5.2666667,-40.3666667
jatobazinho,-7.9833333,-38.1666667
jatobazinho,-11.4333333,-46.6333333
jatobe,-9.0833333,-38.3
jatuarama,-9.4166667,-62.5333333
jatuarana,-5.8063889,-63.5369444
jatuarana,-9.1333333,-62.25
jatuaraninha,-5.2686111,-60.3836111
jaua,-12.7666667,-38.1666667
jauaraita,-2.4166667,-44.6833333
jauaraua,-2.8833333,-64.9166667
jauarete,0.6333333,-69.2
jauarete poco,1.2036111,-69.2977778
jauari,-0.3333333,-64.2166667
jauato,-2.7333333,-65.3833333
jaudilandia,-13.6,-55.9666667
jau do tocantins,-12.6525,-48.54
jau,-20.9833333,-55.1333333
jau,-16.1,-55.8666667
jau,-22.3,-48.55
jaupaci,-16.3,-50.9
jauquara,-15.1833333,-57.0833333
jauquarinha,-15.2,-56.9333333
jauru,-18.5833333,-54.2833333
jauzinho,-10.0333333,-48.3333333
java,-12.7666667,-38.1666667
javari,-4.3333333,-57.2666667
javari quixaba,-5.3516667,-37.2516667
j. bernardes,-16.5,-52.05
jeceaba,-20.5333333,-43.9833333
jeguy,-8.65,-39.65
jeitosa,-5.95,-46.55
jejui,-4.4333333,-45.2833333
jenesare,-6.9,-40.0333333
jenipabu,-12.7,-38.1166667
jenipabu,-5.7,-35.2041667
jenipapeiro (2),-6.2166667,-41.55
jenipapeiro (3),-6.2666667,-41.7166667
jenipapeiro (4),-6.35,-41.8666667
jenipapeiro,-5.9166667,-39.0833333
jenipapeiro,-6.5166667,-37.6166667
jenipapeiro,-3.6455556,-42.4663889
jenipapeiro,-5.7166667,-42.2833333
jenipapo iii,-3.1013889,-42.3280556
jenipapo ii,-3.3811111,-42.4486111
jenipapo i,-3.5461111,-42.0533333
jenipapo,-9.1333333,-36.1
jenipapo,3.8,-51.1833333
jenipapo,-5.5719444,-60.9211111
jenipapo,-11.5,-44.95
jenipapo,-3.55,-39.1833333
jenipapo,-21.4,-55.2333333
jenipapo,-3.8175,-43.2994444
jenipapo,-16.6333333,-41.8666667
jenipapo,-0.7,-49.1666667
jenipapo,-6.7666667,-37.7666667
jenipapo,-7.3666667,-43.95
jenipapo,-10.4666667,-36.5833333
jenipapo,-8.2833333,-36.5666667
jenipapo,-7.5166667,-49.3
jenipauba,-2.0666667,-44.5666667
jequeri,-20.45,-42.6666667
jequery,-20.45,-42.6666667
jequia do cabuta,-9.6166667,-36.4333333
jequia,-22.4166667,-51.6666667
jequiazinho,-10.0166667,-36.0333333
jequie,-13.85,-40.0833333
jequie,-22.4166667,-51.6666667
jequi,-13.05,-40.0666667
jequi,-5.9166667,-35.1666667
jequi,-8.65,-39.65
jequirica,-13.2333333,-39.6
jequiri,-3.4069444,-42.5622222
jequiri,-8.6666667,-36.45
jequitahy,-17.25,-44.4666667
jequitaia,-17.25,-39.5
jequitaia,-21.1,-51.05
jequitai,-17.25,-44.4666667
jequitiba,-12.9333333,-39.2666667
jequitiba,-20.05,-40.6666667
jequitiba,-19.2666667,-44.0166667
jequitinhonha,-16.4333333,-41.0
jereba,-9.45,-36.3166667
jeremias,-25.0,-51.35
jeremoabo,-10.0666667,-38.35
jeriba,-16.8333333,-40.3833333
jeribatuba,-13.0666667,-38.7833333
jericoacoara,-2.7933333,-40.5158333
jericoaquara,-2.8,-40.4833333
jerico,-5.1833333,-40.3666667
jerico,-6.55,-37.8
jerico,-5.37,-36.0969444
jerico,-7.7666667,-38.0333333
jerimatalho,-9.6666667,-37.0
jerimum,-5.3833333,-39.45
jerimum,-6.5666667,-38.2166667
jeriquaquara,-2.8,-40.4833333
jeriquara,-20.3166667,-47.6
jeritaco,-8.4,-37.6333333
jeroaquara,-15.3833333,-50.4166667
jeromenha,-7.0833333,-43.5
jeronimo barcelos,-19.6666667,-54.6333333
jeronimo belmonte,-23.3666667,-55.0166667
jeronimo,-4.3202778,-59.2477778
jeronimo,-12.6166667,-41.6666667
jeronimo,-18.0166667,-54.65
jeronimo,-20.1833333,-41.6166667
jeronimo,-6.75,-42.25
jeronimo monteiro,-20.7833333,-41.4
jeronimo r. oliveira,-17.6333333,-41.65
jeru,-11.3833333,-37.85
jerumenha,-7.0833333,-43.5
jerumirim,-22.9333333,-44.3166667
jerusalem,-5.3666667,-35.5333333
jerusalem,-12.7833333,-60.0916667
jerusalem,-7.7833333,-38.9166667
jesenopolis,-16.5666667,-42.5333333
jesuania,-22.0,-45.3
jesuino da costa,-16.6666667,-40.4333333
jesuino,-17.1666667,-41.0333333
jesuino pereira,-17.5,-41.7
jetiba,-20.05,-40.6666667
jiboia,1.2266667,-69.5027778
jiboia,-13.0166667,-40.4666667
jiboia,-3.5136111,-42.9797222
jiboia,-16.0925,-44.85
jiboia,-7.0333333,-38.0666667
jiboia,-22.8258333,-47.8675
jiboia,-9.9666667,-37.1833333
jiju,-4.9869444,-59.3363889
jiju,3.5333333,-60.3666667
jimirim,-21.8,-45.9666667
jinipabu,-12.7,-38.1166667
ji-parana,-10.8333333,-61.9666667
jipuba,-2.0666667,-44.6666667
jiquia do cabuta,-9.6166667,-36.4333333
jiquia do fogo,-9.8833333,-36.1666667
jiquia do sal,-9.6833333,-36.3833333
jiquia do sul,-9.6833333,-36.3833333
jiquiazinho,-9.7166667,-36.3666667
jiquie,-13.85,-40.0833333
jiqui,-13.45,-41.1
jiqui,-5.9166667,-35.1833333
jiquirica,-13.2333333,-39.6
jiquirica,-4.65,-38.9
jiquiri,-3.0561111,-42.1405556
jiquitaia,-17.25,-39.5
jirau de capim,-7.2833333,-37.0
jirau de pedra,-13.6833333,-40.2833333
jirau do ponciano,-9.9166667,-36.8333333
jirau,-10.2166667,-43.4666667
jirau,-4.65,-37.95
jirau,-7.4333333,-36.5666667
jirau,-8.85,-42.2666667
jirau,-9.4333333,-64.6833333
jirau,-8.85,-37.3833333
jiribatuba,-13.0666667,-38.7833333
jirua,-28.0333333,-54.35
jitauna,-14.0166667,-39.95
jitirana,-9.8666667,-36.2166667
jitirana,-12.1333333,-41.35
jitirana,-6.6666667,-39.9
jitirana,-7.2333333,-38.0333333
jitirana,-6.3666667,-41.4
jitirana,-8.9166667,-36.2
j. m. peres,-18.2333333,-51.9666667
joacaba,-27.1666667,-51.5
joaci,-7.7333333,-70.4333333
joacuba,-18.4,-40.6333333
joacy,-7.7333333,-70.4333333
joahyma,-16.65,-41.0333333
joaia,-27.2666667,-48.7
joaima,-16.65,-41.0333333
joa,-3.8833333,-39.8833333
joa,-23.4166667,-49.85
joa,-23.0,-43.2833333
joa,-8.3166667,-39.4
joana coeli,-1.9666667,-49.3833333
joana fraga,-23.75,-54.8333333
joana,-13.0666667,-39.7666667
joana m. fraga,-23.75,-54.8333333
joana peres,-3.3,-49.7
joanesia,-19.2,-42.6666667
joanes,-0.85,-48.5166667
joaneta,-29.45,-51.1166667
joanica,-17.5,-39.45
joanico,-3.8666667,-66.3833333
joanina,-14.7,-41.6666667
joaninha,-14.7,-41.6666667
joaninha,-5.8166667,-40.4333333
joaninha,-3.1366667,-43.3419444
joanisdorf,-25.7386111,-49.7652778
joannes,-0.85,-48.5166667
joannopolis,-22.9333333,-46.2833333
joanopolis,-14.6,-41.1333333
joanopolis,-22.9333333,-46.2833333
joa nova,-11.9666667,-43.3666667
joa novo,-11.9666667,-43.3666667
joan ribeiro,-10.5833333,-46.1666667
joao alfredo,-22.6666667,-47.75
joao alfredo,-7.8666667,-35.5833333
joao alves,-15.7,-48.35
joao amaro,-12.7666667,-40.3666667
joao anacleto diniz,-18.55,-48.9666667
joao arregui,-29.4833333,-56.7166667
joao arreguy,-29.4833333,-56.7166667
joao augusto,-7.2,-72.1666667
joao balbino,-21.0833333,-46.6
joao batista,-20.3833333,-40.75
joao bento,-7.5333333,-39.5
joao borges,-30.0166667,-50.9666667
joao branco,-17.4666667,-52.2333333
joao camara,-5.5333333,-35.8
joao carmelo,-17.7166667,-51.8833333
joao carmo,-20.75,-47.1
joao cavalcanti,-5.6166667,-54.45
joao chaves,-16.75,-41.0166667
joao-coelho,-1.2666667,-48.1833333
joao correa,-29.6,-50.9166667
joao correia,-8.9666667,-37.7166667
joao correia,-13.2666667,-41.6166667
joao correia,-29.6,-50.9166667
joao cristal,-16.0333333,-40.1666667
joao da costa,-6.3333333,-40.6666667
joao de deus,-3.4572222,-42.1247222
joao de melo,-20.4,-46.2333333
joao de morais,-17.55,-55.35
joao de sousa,-3.9422222,-42.9969444
joao de souza,-6.8,-41.3666667
joao dias,-13.55,-41.8
joao dias,-6.2666667,-37.8
joao diogo,-25.2333333,-53.0833333
joao do couro,-7.5833333,-37.2833333
joao domingos,-16.2166667,-51.7666667
joao dorneles,-30.15,-56.35
joao dutra,-16.3,-48.8
joao estevao,-5.5833333,-43.3333333
joao eugenio,-25.6,-49.6166667
joao fabricio,-20.5666667,-46.5166667
joao fagundes,-30.0666667,-57.3333333
joao felipe,-10.65,-63.65
joao felipe rodriguez,-2.8833333,-50.3666667
joao fereira,-7.5166667,-37.6666667
joao ferreira,-14.2666667,-57.3333333
joao filipe,-10.65,-63.65
joao franca,-2.25,-53.5833333
joao gama,4.1166667,-60.7166667
joao gil,-16.35,-41.5
joao gomes,-19.9,-54.45
joao gomes,-6.2666667,-38.1
joao goncalo,-5.6666667,-41.1333333
joao goncalves,-4.6833333,-38.7833333
joao grama,4.1166667,-60.7166667
joao gualberto,-17.2333333,-40.7333333
joao guaxo,-16.8,-40.7333333
joao gurgel,-7.8833333,-49.8666667
joao honorio,-22.1525,-43.9883333
joao,-19.8333333,-43.1333333
joao,-2.7666667,-50.9833333
joao-joao,-7.3166667,-37.35
joao jorge,-9.3333333,-37.2666667
joao leite,-15.9333333,-56.7
joao lisboa,-5.3666667,-47.2833333
joao lopes de baixo,-5.0333333,-40.05
joao lopes de cima,-5.0166667,-40.0833333
joao lopes,-0.4,-52.45
joao lopes,-17.15,-41.2166667
joao manuel,-15.5,-43.6833333
joao marques,-21.1,-47.4833333
joao martins,-3.5666667,-40.25
joao martins,-17.2666667,-44.5833333
joao martins,-7.15,-43.9
joao martins,-30.3,-55.5833333
joao massape,-5.8666667,-40.5
joao matheus,-5.65,-48.1666667
joao matos,-16.7666667,-41.1833333
joao miguel,-20.7833333,-46.7833333
joao monlevade,-19.8333333,-43.1333333
joao morais,-17.55,-55.35
joao neiva,-19.75,-40.4
joao pais,-18.4833333,-56.4833333
joao para,-13.7333333,-41.7666667
joao paulo,-14.5833333,-56.7333333
joao paz,-3.8938889,-42.1208333
joao pedro,-13.8833333,-40.6
joao pedro,-16.35,-55.95
joao pedro,-21.0666667,-46.95
joao pedro,-5.5166667,-37.8333333
joao pereira,-6.4666667,-38.8333333
joao peres,-2.9291667,-41.9108333
joao pessoa,-6.6666667,-69.8666667
joao pessoa,-12.25,-41.6
joao pessoa,-21.0666667,-41.3666667
joao pessoa,-1.1166667,-47.6166667
joao pessoa,-7.1166667,-34.8666667
joao pessoa,-3.9,-42.7
joao pessoa,-26.45,-48.9333333
joao pinheiro,-10.9166667,-51.3833333
joao pinheiro,-17.75,-46.1666667
joao pinto,-19.2666667,-41.5166667
joao pires,-16.35,-40.6
joao queiroz,-20.5,-56.1166667
joao queiroz,-18.5666667,-49.2833333
joao ramalho,-22.2666667,-50.8
joao ramos,-18.3833333,-41.4166667
joao rezende,-19.75,-54.3833333
joao ribeiro,-11.1166667,-45.4666667
joao ribeiro,-15.6166667,-54.0833333
joao ribeiro,-20.6833333,-44.0666667
joao ribeiro,-10.5833333,-46.1666667
joao rodigues,-29.9333333,-52.2
joao rodrigues,-12.4,-44.85
joao rodrigues,-5.6333333,-42.3166667
joao rodrigues,-29.9333333,-52.2
joao roque,-17.4333333,-41.25
joao silva,-10.5166667,-49.1666667
joao soares,-9.2833333,-41.65
joao soares,-5.2833333,-40.5333333
joao s. vieira,-31.1166667,-55.1166667
joao vaqueiro,-16.2333333,-40.6166667
joao vaz,-13.7,-41.6
joao viana,-14.6666667,-44.15
joao vieira de castro,-19.0666667,-48.7
joao vieira,-9.8666667,-36.5166667
joao vieira,-11.1333333,-38.9833333
joao vieira,-7.65,-39.0833333
joao vieira,-19.7666667,-54.7333333
joaozinho,-7.65,-38.9666667
joaquim adolfo,-20.9333333,-46.0666667
joaquim alves,-20.7666667,-45.6333333
joaquim antonio,-10.4333333,-60.45
joaquim antonio,-20.6833333,-45.55
joaquim cardoso,3.7666667,-60.4666667
joaquim coimbra,-17.2666667,-41.3166667
joaquim correia,-6.1166667,-38.3166667
joaquim davi,-19.4833333,-49.8666667
joaquim de jesus,-17.8333333,-53.2
joaquim egidio,-22.8833333,-46.9833333
joaquim felicio,-17.7666667,-44.15
joaquim ferreira,-17.4666667,-41.7
joaquim gomes,-9.2,-35.7166667
joaquim hilario,-20.5833333,-46.4166667
joaquim i. de jesus,-17.8333333,-53.2
joaquim,-5.05,-39.55
joaquim j. riria,-17.85,-53.2
joaquim leite,-22.35,-44.25
joaquim luis,-19.0,-48.4833333
joaquim messias,-20.65,-46.1333333
joaquim murtinho,-24.4,-49.8666667
joaquim nabuco,-8.6166667,-35.5333333
joaquim nogueira,-17.8,-40.8
joaquim norberto,-20.25,-45.3166667
joaquim nunes,-20.3,-41.5833333
joaquim pereira dos santos,-17.0666667,-41.3833333
joaquim pires,-3.5091667,-42.1955556
joaquim prata,-16.8,-40.6166667
joaquim rocha,-16.5333333,-40.6333333
joaquim rodrigues,-20.2,-45.4333333
joaquim soares,-21.1333333,-46.9
joaquim tavora,-5.9666667,-38.8166667
joaquim tavora,-23.5,-49.9666667
joaquim tavora,-3.4666667,-42.3666667
joaquim tropeiro,-17.4333333,-40.5166667
joaquim wolff,-26.4333333,-49.0666667
joaquim wolf,-26.4333333,-49.0666667
joaquina,-12.3333333,-37.9166667
joarizinho,-4.3666667,-49.5166667
joatuba,-19.8666667,-40.95
joazeirinho,-7.0666667,-36.5833333
joazeiro,-9.5,-40.5
joazeiro,-4.45,-38.4166667
joazeiro,-7.0666667,-36.5833333
jocelin bitencourt,-21.5,-54.2666667
jococa,-7.25,-53.6833333
joeirana,-18.05,-41.1
joe,-21.0166667,-46.3666667
joffily,-7.0666667,-36.05
joffre,-13.5,-60.55
jofre,-13.5,-60.55
jogo da bola,-12.9333333,-39.2166667
johannisdorf,-25.7386111,-49.7652778
joia,-28.65,-54.1333333
joinvile,-26.3,-48.8333333
joinville,-26.3,-48.8333333
jojoca,-7.25,-53.6833333
jonas carvalho,-16.15,-54.0
jonatas,-20.05,-54.75
jonia,-27.2666667,-48.7
jordania,-15.9,-40.1833333
jordao (1),-5.0333333,-39.7
jordao (2),-5.5833333,-39.65
jordao,-11.8166667,-42.6166667
jordao,-3.6666667,-40.4833333
jordao,-1.4833333,-47.35
jordao,-5.9666667,-37.5666667
jordao,-28.5833333,-49.4833333
jordaozinho,-25.4833333,-51.45
jorge cury,-16.2833333,-54.95
jorge,-7.55,-37.7666667
jorge,-7.8,-41.0
jorge lima,-21.0833333,-46.85
jorge mendes,-17.3666667,-41.35
jorge teixeira,-21.9666667,-45.8666667
jose alencar,-6.4,-39.15
jose alexandre,-14.7166667,-41.3833333
jose alves da silva,-20.0666667,-41.6
jose alves de cima,-14.2333333,-41.25
jose alves,-16.05,-40.5
jose amaro,-21.8666667,-41.2166667
jose antonio,-16.25,-39.9333333
jose augusto,-20.9,-45.6333333
jose baio,-12.2,-40.8833333
jose barbosa,-20.2333333,-46.3666667
jose batista,-21.3666667,-46.35
jose bento,-22.0333333,-53.2333333
jose bento,-8.4833333,-36.4
jose boiteux,-26.9166667,-49.6666667
jose bonifacio,-27.6333333,-52.2833333
jose bonifacio,-12.1666667,-60.0833333
jose bonifacio,-21.05,-49.6833333
jose borba,-21.0166667,-46.6166667
jose borges,-16.3333333,-40.5666667
jose bravo,-17.0666667,-41.1166667
jose calhau,-17.6666667,-41.95
jose candido,-20.2666667,-45.4
jose cardoso,-20.6,-41.6
jose cariango,-16.4833333,-40.7166667
jose carmelitano,-20.3833333,-46.8333333
jose carvalho,-17.1833333,-54.1166667
jose coco,-7.5166667,-48.3833333
jose coimbra,-17.0166667,-41.4833333
jose coroado,-14.3,-54.7
jose costa,-20.6,-45.85
jose couto,-16.4,-39.8666667
jose da costa,-8.7666667,-35.3166667
jose da cruz,-16.25,-58.5833333
jose da lage,-9.0,-36.0333333
jose da penha,-6.3166667,-38.2833333
jose da silva,-7.3166667,-36.4833333
jose de alencar,-6.4,-39.15
jose de cruz,-16.25,-58.5833333
jose de delmiro,-16.9,-40.7333333
jose de freitas,-4.75,-42.5833333
jose dias,-6.5166667,-48.6333333
jose eusebio,-20.8166667,-46.8833333
jose fernandes,-24.75,-48.9833333
jose ferreira,-20.95,-46.8
jose figueiredo,-15.6166667,-46.6333333
jose figueredo,-15.6166667,-46.6333333
jose filipe rodrigues,-2.8833333,-50.3666667
josefina,-15.1833333,-46.5833333
jose franca,-18.8666667,-54.4333333
jose geraldo,-16.15,-39.2333333
jose gomez,-7.5166667,-39.5666667
jose goncalo,-10.7833333,-43.7166667
jose goncalves,-14.7333333,-40.7166667
jose goncalves,-16.0166667,-40.4166667
jose grande,-17.8166667,-40.8166667
jose gregorio,-16.1166667,-51.75
jose grosso,-16.1833333,-39.8333333
jose hipolito,-21.1666667,-46.9333333
jose inacio,-21.5666667,-45.5666667
jose jacinto,-21.9,-45.85
jose,0.8166667,-66.8833333
jose,-17.5833333,-52.85
jose,-8.4833333,-36.4
jose lacerda,-24.5166667,-50.85
joselandia,-16.5333333,-56.2
joselandia,-20.8,-43.5833333
jose laurentino,-8.6333333,-60.6833333
jose laurindo,-8.6333333,-60.6833333
jose lopes,-17.2166667,-41.6
jose lourenco,-6.6833333,-38.2333333
jose luis,-9.3,-42.9
jose luiz,-9.3,-42.9
jose marcelino,-13.0,-39.3833333
jose maria de freitas,-29.9666667,-57.3
jose maria,-29.9666667,-57.3
jose mariano,-17.7833333,-40.25
jose mariano,-22.8666667,-42.95
jose mariano,-8.4833333,-35.4
jose marques,-17.4666667,-41.2666667
jose martins,-16.95,-40.8666667
jose meira,-16.5833333,-40.4166667
jose mendes,-17.95,-41.7
jose menino,-19.2,-54.2833333
jose miguel,-21.4833333,-46.4666667
jose mineiro,-7.2,-48.3333333
jose moco,-16.3833333,-39.85
jose moreira,-5.8833333,-39.15
jose moreira,-17.5166667,-41.3166667
jose moronga,-20.65,-45.3666667
jose murtinho,-24.4,-49.8666667
jose nino,-19.6833333,-53.75
josenopolis,-16.5666667,-42.5333333
jose nunes,-17.65,-41.9666667
jose nunes,-7.1166667,-36.45
jose olimpio de castro,-20.6,-45.55
jose oliveira,-17.3666667,-41.0666667
jose otavio,-31.2833333,-54.1166667
jose pacheco,-17.9166667,-41.75
jose paulo,-3.5333333,-42.7166667
jose pedro,-21.5833333,-46.3833333
jose pedro,-12.8833333,-49.05
jose pereira,-23.4,-55.25
jose pinheiro,-20.2166667,-47.6333333
jose pinto,-10.5666667,-37.7333333
jose pio,-21.35,-46.3166667
jose preto,-18.0,-40.8
jose primo,-15.05,-42.9
jose quito,-17.9666667,-53.6833333
jose raydam,-18.2,-42.5
jose ribeiro,-16.35,-39.1666667
jose rocha,-20.3333333,-46.4833333
jose rodrigues,-4.4166667,-37.8166667
jose rodrigues,-6.7833333,-37.7833333
jose roiz,-17.3666667,-40.3333333
jose roque,-20.3166667,-45.4666667
jose rosa,-20.7,-45.55
jose rosa,-21.4,-47.1333333
jose santos,-12.1833333,-41.1166667
jose santos,-5.5833333,-56.0333333
jose sebastiao,-20.2666667,-46.9333333
jose sebastiao leite,-20.6666667,-46.2333333
jose segundo,-20.75,-45.65
jose silva,-21.5,-45.9833333
jose tartano,-28.9166667,-54.65
jose teixeira,-20.4333333,-45.5666667
jose teodoro,-22.1833333,-51.2
jose theodoro,-22.1833333,-51.2
jose tome,-17.1833333,-41.1
jose valerio,-20.5,-45.4
jose velho,-9.55,-36.5166667
jose vermelho,-16.95,-40.8833333
jose viana,-16.4333333,-41.9333333
jose vicente,-20.5833333,-45.1166667
jose vieira,-5.6666667,-35.6
jose vilela,-21.05,-47.2166667
josezinho,-2.8166667,-51.9
josias,-18.35,-48.6
josina,0.1666667,-51.2166667
jos,-21.0166667,-46.3666667
jouquarinha,-15.2,-56.9333333
joviania,-17.8166667,-49.5
joviniano santos,-15.3,-43.3333333
jovino sales,-21.4,-46.0333333
j. quirino,-18.7,-51.8166667
j.r. vilela,-15.6166667,-54.0833333
jua (1),-7.1166667,-37.0166667
juaba,-2.3833333,-49.55
juacaba,-27.1666667,-51.5
juacema,-10.2,-40.2166667
jua,-11.1666667,-43.1666667
jua,-3.8833333,-39.8833333
jua,-7.2833333,-36.1333333
jua,-23.4166667,-49.85
jua,-6.6833333,-41.45
jua,-29.1333333,-50.8666667
jua,-21.1666667,-47.2833333
jua,-7.95,-39.2166667
juan borges,-0.3833333,-52.2333333
jua novo,-11.9666667,-43.3666667
juarana,-17.7166667,-39.5666667
juarez,-6.8166667,-38.1833333
juarez tavora,-7.1666667,-35.5666667
juari,-3.0475,-61.5894444
juarina,-8.0805556,-49.0183333
juataba,-5.0833333,-39.0333333
juatama,-5.0833333,-39.0333333
juatuba,-19.8666667,-40.95
juatuba,-19.95,-44.3333333
juazeirinho,-6.8166667,-38.05
juazeirinho,-5.1922222,-37.3683333
juazeiro (1),-5.5333333,-41.1333333
juazeiro (2),-7.55,-37.4166667
juazeiro de baixo,-5.1333333,-38.5666667
juazeiro do norte,-7.2,-39.3333333
juazeiro grande,-8.05,-41.35
juazeiro grande,-7.65,-38.7166667
juazeiro,-9.5,-40.5
juazeiro,-2.95,-40.3833333
juazeiro,-19.75,-44.8
juazeiro,-7.0666667,-36.5833333
juazeiro,-5.1,-41.0833333
juazeiro,-5.4786111,-36.5205556
juazeiro,-7.9666667,-38.1833333
jubaia,-4.05,-38.7166667
jubai,-19.9,-47.6833333
jubim,-0.85,-48.5166667
jubiro,-0.8,-48.5333333
juca azevedo,-21.1666667,-41.7333333
juca,1.1166667,-67.2333333
juca,-4.0666667,-40.4
juca,-3.5666667,-44.5833333
juca,-7.1333333,-37.6166667
juca,-5.3202778,-36.3141667
juca,-7.75,-35.3666667
jucal,-5.2094444,-37.3980556
juca modesto,-20.7333333,-45.6166667
juca neto,-21.35,-41.95
juca novo,-11.9666667,-43.3666667
juca pedroso,-20.4666667,-46.8166667
juca pereira,-17.5666667,-41.7
juca polvora,-10.5666667,-48.0666667
jucara,-1.8833333,-44.65
jucara,-23.6,-52.4666667
jucara,-15.8833333,-50.85
jucaral,-3.0408333,-43.0533333
jucaral,-22.95,-44.2666667
jucaral,-8.2666667,-35.0666667
jucari,-15.2,-39.5333333
juca santana,-18.7,-48.1166667
jucas,-6.5333333,-39.5333333
jucas,-9.9666667,-46.1
jucatan,-6.4666667,-54.05
jucati,-8.7,-36.45
juca vaqueiro,-17.2166667,-41.1
jucazinho,-7.7666667,-36.0
jucelandia,-15.3333333,-51.3166667
juciape,-13.5166667,-41.6
jucuitiba,-23.9272222,-47.07
jucu,-20.4333333,-40.3333333
jucuma,-2.8166667,-40.4166667
jucuri,-5.1333333,-35.9666667
jucurucu,-16.8666667,-39.9166667
jucururi,-5.2186111,-37.4952778
jucururu,-16.8666667,-39.9166667
jucurutu,-12.2166667,-42.95
jucurutu,-6.0333333,-37.0166667
jucurutu,-8.5833333,-38.7166667
juerana,-12.95,-38.6166667
juie,-4.7911111,-62.4522222
